KL|02|03|1|BASE
KL|02|03|1|BASE
KL|02|02|1|BASE
KL|02|03|1|BASE
KL|02|04|1|BASE
KL|02|04|1|BASE
KL|02|04|0|BASE
KL|05|02|1|BASE
KL|02|02|1|BASE
KL|02|12|1|BASE
KL|03|00|1|BASE
KL|02|03|1|BASE
KL|03|00|1|BASE
KL|03|00|1|BASE
KL|05|02|1|BASE
KL|02|03|1|BASE
KL|03|00|1|BASE
KL|05|11|1|BASE
KL|02|02|0|BASE
KL|02|11|1|BASE
KL|02|01|1|MVMNT

